,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
252,801876,63,edison,2020-11-04T03:48:30Z,arkansas,1225000,684872,1069468,1130635,0.634,0.339,0
253,812457,64,edison,2020-11-04T03:50:39Z,arkansas,1225000,684872,1069468,1130635,0.636,0.337,0
254,814149,64,edison,2020-11-04T03:51:06Z,arkansas,1225000,684872,1069468,1130635,0.636,0.337,0
255,822060,65,edison,2020-11-04T03:53:11Z,arkansas,1225000,684872,1069468,1130635,0.637,0.336,0
256,822082,65,edison,2020-11-04T03:54:06Z,arkansas,1225000,684872,1069468,1130635,0.637,0.336,0
257,830219,65,edison,2020-11-04T03:56:37Z,arkansas,1225000,684872,1069468,1130635,0.638,0.335,0
258,832112,66,edison,2020-11-04T03:57:18Z,arkansas,1225000,684872,1069468,1130635,0.639,0.335,0
259,834581,66,edison,2020-11-04T04:04:19Z,arkansas,1225000,684872,1069468,1130635,0.639,0.335,0
260,856147,67,edison,2020-11-04T04:08:49Z,arkansas,1225000,684872,1069468,1130635,0.643,0.331,0
261,887590,70,edison,2020-11-04T04:11:41Z,arkansas,1225000,684872,1069468,1130635,0.647,0.326,0
262,891055,70,edison,2020-11-04T04:11:46Z,arkansas,1225000,684872,1069468,1130635,0.648,0.325,0
263,892644,70,edison,2020-11-04T04:12:32Z,arkansas,1225000,684872,1069468,1130635,0.648,0.325,0
264,926583,73,edison,2020-11-04T04:16:23Z,arkansas,1225000,684872,1069468,1130635,0.648,0.325,0
265,928801,73,edison,2020-11-04T04:18:12Z,arkansas,1225000,684872,1069468,1130635,0.648,0.324,0
266,931801,73,edison,2020-11-04T04:18:16Z,arkansas,1225000,684872,1069468,1130635,0.65,0.323,0
267,938855,74,edison,2020-11-04T04:19:42Z,arkansas,1225000,684872,1069468,1130635,0.648,0.325,0
268,941267,74,edison,2020-11-04T04:20:39Z,arkansas,1225000,684872,1069468,1130635,0.648,0.324,0
269,943486,74,edison,2020-11-04T04:22:48Z,arkansas,1225000,684872,1069468,1130635,0.649,0.324,0
270,948688,75,edison,2020-11-04T04:26:30Z,arkansas,1225000,684872,1069468,1130635,0.649,0.323,0
271,973718,77,edison,2020-11-04T04:34:14Z,arkansas,1225000,684872,1069468,1130635,0.642,0.33,0
272,976367,77,edison,2020-11-04T04:35:48Z,arkansas,1225000,684872,1069468,1130635,0.642,0.33,0
273,994022,78,edison,2020-11-04T04:44:01Z,arkansas,1225000,684872,1069468,1130635,0.637,0.336,0
274,999879,79,edison,2020-11-04T04:57:51Z,arkansas,1225000,684872,1069468,1130635,0.638,0.335,0
275,1003467,79,edison,2020-11-04T05:01:45Z,arkansas,1225000,684872,1069468,1130635,0.638,0.334,0
276,1008923,79,edison,2020-11-04T05:04:06Z,arkansas,1225000,684872,1069468,1130635,0.637,0.335,0
277,1009586,79,edison,2020-11-04T05:06:08Z,arkansas,1225000,684872,1069468,1130635,0.637,0.335,0
278,1013230,80,edison,2020-11-04T05:07:23Z,arkansas,1225000,684872,1069468,1130635,0.637,0.335,0
279,1013564,80,edison,2020-11-04T05:09:55Z,arkansas,1225000,684872,1069468,1130635,0.637,0.335,0
280,1032303,81,edison,2020-11-04T05:12:11Z,arkansas,1225000,684872,1069468,1130635,0.636,0.336,0
281,1050915,83,edison,2020-11-04T05:14:22Z,arkansas,1225000,684872,1069468,1130635,0.633,0.339,0
282,1087494,86,edison,2020-11-04T05:21:19Z,arkansas,1225000,684872,1069468,1130635,0.637,0.335,0
283,1180961,93,edison,2020-11-04T05:31:10Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
284,1183783,93,edison,2020-11-04T05:37:13Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
285,1184070,93,edison,2020-11-04T05:41:54Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
286,1185056,93,edison,2020-11-04T05:48:28Z,arkansas,1225000,684872,1069468,1130635,0.626,0.345,0
287,1197343,94,edison,2020-11-04T06:33:42Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
288,1197356,94,edison,2020-11-04T06:37:41Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
289,1198055,94,edison,2020-11-04T07:00:19Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
290,1198076,94,edison,2020-11-04T14:36:42Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
291,1198100,94,edison,2020-11-04T17:16:41Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
292,1207223,95,edison,2020-11-04T18:51:43Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
293,1207308,95,edison,2020-11-04T20:10:45Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
294,1207484,95,edison,2020-11-04T20:18:41Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
295,1207484,99,edison,2020-11-04T21:43:00Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
296,1211482,99,edison,2020-11-04T22:26:42Z,arkansas,1225000,684872,1069468,1130635,0.627,0.344,0
297,1213314,99,edison,2020-11-04T23:44:41Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
298,1213460,99,edison,2020-11-05T16:02:43Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
299,1213461,99,edison,2020-11-05T16:29:42Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
300,1213693,99,edison,2020-11-05T21:24:36Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
301,1217570,99,edison,2020-11-05T21:47:53Z,arkansas,1225000,684872,1069468,1130635,0.626,0.345,0
302,1219812,99,edison,2020-11-05T21:50:46Z,arkansas,1225000,684872,1069468,1130635,0.627,0.345,0
303,1216812,99,edison,2020-11-06T18:49:46Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
304,1212935,99,edison,2020-11-06T19:10:54Z,arkansas,1225000,684872,1069468,1130635,0.626,0.345,0
305,1207938,99,edison,2020-11-06T19:28:56Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
306,1207944,99,edison,2020-11-06T19:56:36Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
307,1211821,99,edison,2020-11-07T14:58:48Z,arkansas,1225000,684872,1069468,1130635,0.625,0.346,0
308,1216818,99,edison,2020-11-07T14:59:54Z,arkansas,1225000,684872,1069468,1130635,0.626,0.346,0
309,0,0,edison,2020-11-04T10:02:04Z,arizona,3400000,1252401,2306559,2604657,0.0,0.0,0
310,104866,3,edison,2020-11-04T03:03:36Z,arizona,3400000,1252401,2306559,2604657,0.505,0.48,0
311,730299,23,edison,2020-11-04T03:05:47Z,arizona,3400000,1252401,2306559,2604657,0.421,0.566,0
312,2203485,69,edison,2020-11-04T03:06:25Z,arizona,3400000,1252401,2306559,2604657,0.437,0.55,0
313,2234553,70,edison,2020-11-04T03:08:46Z,arizona,3400000,1252401,2306559,2604657,0.438,0.549,0
314,2304343,72,edison,2020-11-04T03:10:54Z,arizona,3400000,1252401,2306559,2604657,0.446,0.541,0
315,2329555,73,edison,2020-11-04T03:13:47Z,arizona,3400000,1252401,2306559,2604657,0.448,0.539,0
316,2331561,73,edison,2020-11-04T03:14:48Z,arizona,3400000,1252401,2306559,2604657,0.449,0.539,0
317,2331651,73,edison,2020-11-04T03:16:33Z,arizona,3400000,1252401,2306559,2604657,0.448,0.539,0
318,2332883,73,edison,2020-11-04T03:17:55Z,arizona,3400000,1252401,2306559,2604657,0.448,0.538,0
319,2346888,73,edison,2020-11-04T03:18:15Z,arizona,3400000,1252401,2306559,2604657,0.447,0.539,0
320,2383450,74,edison,2020-11-04T03:22:32Z,arizona,3400000,1252401,2306559,2604657,0.448,0.538,0
321,2396381,75,edison,2020-11-04T03:24:23Z,arizona,3400000,1252401,2306559,2604657,0.45,0.537,0
322,2396411,75,edison,2020-11-04T03:31:35Z,arizona,3400000,1252401,2306559,2604657,0.45,0.537,0
323,2397005,75,edison,2020-11-04T03:34:13Z,arizona,3400000,1252401,2306559,2604657,0.45,0.537,0
324,2397263,75,edison,2020-11-04T03:37:56Z,arizona,3400000,1252401,2306559,2604657,0.45,0.537,0
325,2398824,75,edison,2020-11-04T03:57:01Z,arizona,3400000,1252401,2306559,2604657,0.45,0.537,0
326,2400954,75,edison,2020-11-04T04:03:37Z,arizona,3400000,1252401,2306559,2604657,0.45,0.537,0
327,2402922,75,edison,2020-11-04T04:04:48Z,arizona,3400000,1252401,2306559,2604657,0.45,0.536,0
328,2403384,75,edison,2020-11-04T04:05:29Z,arizona,3400000,1252401,2306559,2604657,0.45,0.536,0
329,2404551,75,edison,2020-11-04T04:07:29Z,arizona,3400000,1252401,2306559,2604657,0.45,0.536,0
330,2408896,75,edison,2020-11-04T04:23:33Z,arizona,3400000,1252401,2306559,2604657,0.451,0.536,0
331,2410178,75,edison,2020-11-04T04:26:30Z,arizona,3400000,1252401,2306559,2604657,0.451,0.535,0
332,2420394,76,edison,2020-11-04T04:38:07Z,arizona,3400000,1252401,2306559,2604657,0.45,0.536,0
333,2483748,78,edison,2020-11-04T05:53:27Z,arizona,3400000,1252401,2306559,2604657,0.456,0.531,0
334,2483894,78,edison,2020-11-04T05:57:55Z,arizona,3400000,1252401,2306559,2604657,0.456,0.531,0
335,2502286,78,edison,2020-11-04T06:01:59Z,arizona,3400000,1252401,2306559,2604657,0.458,0.528,0
336,2521845,79,edison,2020-11-04T06:04:42Z,arizona,3400000,1252401,2306559,2604657,0.46,0.526,0
337,2533873,79,edison,2020-11-04T06:07:45Z,arizona,3400000,1252401,2306559,2604657,0.461,0.526,0
338,2536236,79,edison,2020-11-04T06:17:33Z,arizona,3400000,1252401,2306559,2604657,0.461,0.525,0
339,2537774,79,edison,2020-11-04T06:34:40Z,arizona,3400000,1252401,2306559,2604657,0.461,0.525,0
340,2550854,80,edison,2020-11-04T06:43:46Z,arizona,3400000,1252401,2306559,2604657,0.463,0.524,0
341,2552808,80,edison,2020-11-04T06:48:46Z,arizona,3400000,1252401,2306559,2604657,0.463,0.524,0
342,2552842,80,edison,2020-11-04T06:52:30Z,arizona,3400000,1252401,2306559,2604657,0.463,0.524,0
343,2567895,80,edison,2020-11-04T07:20:03Z,arizona,3400000,1252401,2306559,2604657,0.463,0.523,0
344,2567903,80,edison,2020-11-04T07:20:41Z,arizona,3400000,1252401,2306559,2604657,0.463,0.523,0
345,2623219,82,edison,2020-11-04T07:30:48Z,arizona,3400000,1252401,2306559,2604657,0.467,0.519,0
346,2638624,82,edison,2020-11-04T07:33:40Z,arizona,3400000,1252401,2306559,2604657,0.469,0.518,0
347,2639559,82,edison,2020-11-04T07:39:40Z,arizona,3400000,1252401,2306559,2604657,0.468,0.518,0
348,2766463,99,edison,2020-11-04T14:44:09Z,arizona,3400000,1252401,2306559,2604657,0.476,0.51,0
349,2766673,86,edison,2020-11-04T18:51:42Z,arizona,3400000,1252401,2306559,2604657,0.476,0.51,0
350,2766739,86,edison,2020-11-04T19:39:52Z,arizona,3400000,1252401,2306559,2604657,0.476,0.51,0
351,2767524,86,edison,2020-11-04T20:27:42Z,arizona,3400000,1252401,2306559,2604657,0.476,0.51,0
352,2773138,86,edison,2020-11-05T00:41:41Z,arizona,3400000,1252401,2306559,2604657,0.476,0.51,0
353,2848675,86,edison,2020-11-05T02:02:47Z,arizona,3400000,1252401,2306559,2604657,0.479,0.507,0
354,2910677,86,edison,2020-11-05T07:40:12Z,arizona,3400000,1252401,2306559,2604657,0.481,0.505,0
355,2912613,86,edison,2020-11-05T19:13:40Z,arizona,3400000,1252401,2306559,2604657,0.481,0.505,0
356,2913245,86,edison,2020-11-05T19:45:35Z,arizona,3400000,1252401,2306559,2604657,0.481,0.505,0
357,2913429,86,edison,2020-11-05T19:49:34Z,arizona,3400000,1252401,2306559,2604657,0.481,0.505,0
358,2914614,86,edison,2020-11-05T20:51:36Z,arizona,3400000,1252401,2306559,2604657,0.481,0.505,0
359,2918839,86,edison,2020-11-05T22:57:35Z,arizona,3400000,1252401,2306559,2604657,0.481,0.505,0
360,2926841,86,edison,2020-11-05T23:06:37Z,arizona,3400000,1252401,2306559,2604657,0.482,0.504,0
361,2932674,86,edison,2020-11-06T00:14:38Z,arizona,3400000,1252401,2306559,2604657,0.483,0.504,0
362,2934297,86,edison,2020-11-06T00:34:35Z,arizona,3400000,1252401,2306559,2604657,0.483,0.503,0
363,2939466,86,edison,2020-11-06T00:37:43Z,arizona,3400000,1252401,2306559,2604657,0.483,0.503,0
364,2945456,87,edison,2020-11-06T00:53:35Z,arizona,3400000,1252401,2306559,2604657,0.483,0.503,0
365,2973800,87,edison,2020-11-06T00:56:36Z,arizona,3400000,1252401,2306559,2604657,0.483,0.502,0
366,2974062,87,edison,2020-11-06T01:11:35Z,arizona,3400000,1252401,2306559,2604657,0.483,0.502,0
367,2976285,88,edison,2020-11-06T01:13:36Z,arizona,3400000,1252401,2306559,2604657,0.483,0.503,0
368,2978242,88,edison,2020-11-06T01:27:35Z,arizona,3400000,1252401,2306559,2604657,0.483,0.503,0
369,3053556,90,edison,2020-11-06T02:01:44Z,arizona,3400000,1252401,2306559,2604657,0.485,0.501,0
370,3054736,90,edison,2020-11-06T03:35:42Z,arizona,3400000,1252401,2306559,2604657,0.485,0.501,0
371,3060449,90,edison,2020-11-06T05:27:48Z,arizona,3400000,1252401,2306559,2604657,0.485,0.501,0
372,3122238,92,edison,2020-11-06T16:01:42Z,arizona,3400000,1252401,2306559,2604657,0.486,0.5,0
373,3123624,92,edison,2020-11-06T16:09:38Z,arizona,3400000,1252401,2306559,2604657,0.486,0.5,0
374,3123624,93,edison,2020-11-06T16:33:32Z,arizona,3400000,1252401,2306559,2604657,0.486,0.5,0
375,3127581,93,edison,2020-11-06T19:23:36Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
376,3128667,93,edison,2020-11-06T19:48:35Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
377,3135333,94,edison,2020-11-06T20:27:36Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
378,3136364,94,edison,2020-11-06T22:16:38Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
379,3141210,94,edison,2020-11-06T23:04:37Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
380,3150091,94,edison,2020-11-06T23:13:05Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
381,3150295,94,edison,2020-11-06T23:13:36Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
382,3152467,94,edison,2020-11-06T23:42:34Z,arizona,3400000,1252401,2306559,2604657,0.486,0.499,0
383,3155443,94,edison,2020-11-07T00:27:35Z,arizona,3400000,1252401,2306559,2604657,0.487,0.498,0
384,3156055,94,edison,2020-11-07T01:24:38Z,arizona,3400000,1252401,2306559,2604657,0.487,0.498,0
385,3227987,96,edison,2020-11-07T02:01:44Z,arizona,3400000,1252401,2306559,2604657,0.488,0.497,0
386,3235450,97,edison,2020-11-07T02:02:26Z,arizona,3400000,1252401,2306559,2604657,0.487,0.496,0
387,3242445,97,edison,2020-11-07T15:37:37Z,arizona,3400000,1252401,2306559,2604657,0.487,0.495,0
388,3244195,97,edison,2020-11-07T15:53:37Z,arizona,3400000,1252401,2306559,2604657,0.487,0.495,0
389,3284602,97,edison,2020-11-07T16:01:45Z,arizona,3400000,1252401,2306559,2604657,0.489,0.495,0
390,3284905,97,edison,2020-11-07T20:01:48Z,arizona,3400000,1252401,2306559,2604657,0.489,0.495,0
391,3285927,97,edison,2020-11-07T21:27:39Z,arizona,3400000,1252401,2306559,2604657,0.489,0.495,0
392,3293046,97,edison,2020-11-08T01:02:42Z,arizona,3400000,1252401,2306559,2604657,0.489,0.495,0
393,3295325,97,edison,2020-11-08T02:19:59Z,arizona,3400000,1252401,2306559,2604657,0.489,0.495,0
394,3295569,97,edison,2020-11-08T17:37:42Z,arizona,3400000,1252401,2306559,2604657,0.489,0.495,0
395,3298607,97,edison,2020-11-08T19:29:36Z,arizona,3400000,1252401,2306559,2604657,0.489,0.495,0
396,3305469,97,edison,2020-11-08T23:01:47Z,arizona,3400000,1252401,2306559,2604657,0.489,0.495,0
397,3308722,97,edison,2020-11-08T23:29:43Z,arizona,3400000,1252401,2306559,2604657,0.489,0.495,0
398,3322208,98,edison,2020-11-08T23:34:40Z,arizona,3400000,1252401,2306559,2604657,0.49,0.495,0
399,3322535,98,edison,2020-11-09T00:48:39Z,arizona,3400000,1252401,2306559,2604657,0.49,0.495,0
400,0,0,edison,2020-11-04T10:01:44Z,california,16230000,4483810,13038547,14237884,0.0,0.0,0
401,5305,0,edison,2020-11-04T04:11:07Z,california,16230000,4483810,13038547,14237884,0.395,0.583,0
402,231201,1,edison,2020-11-04T04:13:01Z,california,16230000,4483810,13038547,14237884,0.165,0.82,0
403,331266,2,edison,2020-11-04T04:13:33Z,california,16230000,4483810,13038547,14237884,0.218,0.765,0
404,642538,4,edison,2020-11-04T04:16:17Z,california,16230000,4483810,13038547,14237884,0.287,0.696,0
405,1412427,9,edison,2020-11-04T04:17:37Z,california,16230000,4483810,13038547,14237884,0.344,0.638,0
406,1412430,9,edison,2020-11-04T04:18:49Z,california,16230000,4483810,13038547,14237884,0.344,0.638,0
407,1800603,11,edison,2020-11-04T04:22:42Z,california,16230000,4483810,13038547,14237884,0.324,0.658,0
408,1800605,11,edison,2020-11-04T04:23:21Z,california,16230000,4483810,13038547,14237884,0.324,0.658,0
409,2241957,14,edison,2020-11-04T04:23:50Z,california,16230000,4483810,13038547,14237884,0.299,0.683,0
410,5848667,36,edison,2020-11-04T04:25:00Z,california,16230000,4483810,13038547,14237884,0.269,0.714,0
411,6352519,39,edison,2020-11-04T04:26:07Z,california,16230000,4483810,13038547,14237884,0.264,0.719,0
412,7365710,45,edison,2020-11-04T04:26:26Z,california,16230000,4483810,13038547,14237884,0.28,0.702,0
413,7365786,45,edison,2020-11-04T04:27:33Z,california,16230000,4483810,13038547,14237884,0.28,0.702,0
414,7365836,45,edison,2020-11-04T04:29:26Z,california,16230000,4483810,13038547,14237884,0.28,0.702,0
415,7527288,46,edison,2020-11-04T04:31:22Z,california,16230000,4483810,13038547,14237884,0.283,0.699,0
416,7527311,46,edison,2020-11-04T04:31:54Z,california,16230000,4483810,13038547,14237884,0.283,0.699,0
417,7814144,48,edison,2020-11-04T04:33:41Z,california,16230000,4483810,13038547,14237884,0.281,0.702,0
418,7815090,48,edison,2020-11-04T04:33:56Z,california,16230000,4483810,13038547,14237884,0.281,0.702,0
419,7932880,49,edison,2020-11-04T04:37:06Z,california,16230000,4483810,13038547,14237884,0.282,0.7,0
420,8315467,51,edison,2020-11-04T04:39:33Z,california,16230000,4483810,13038547,14237884,0.288,0.694,0
421,8471564,52,edison,2020-11-04T04:40:48Z,california,16230000,4483810,13038547,14237884,0.29,0.692,0
422,8471566,52,edison,2020-11-04T04:42:43Z,california,16230000,4483810,13038547,14237884,0.29,0.692,0
423,8471656,52,edison,2020-11-04T04:44:44Z,california,16230000,4483810,13038547,14237884,0.29,0.692,0
424,8584235,53,edison,2020-11-04T04:45:07Z,california,16230000,4483810,13038547,14237884,0.289,0.693,0
425,8584247,53,edison,2020-11-04T04:47:41Z,california,16230000,4483810,13038547,14237884,0.289,0.693,0
426,9436247,58,edison,2020-11-04T04:50:59Z,california,16230000,4483810,13038547,14237884,0.293,0.689,0
427,9630411,59,edison,2020-11-04T04:51:08Z,california,16230000,4483810,13038547,14237884,0.297,0.685,0
428,9691456,60,edison,2020-11-04T04:54:01Z,california,16230000,4483810,13038547,14237884,0.298,0.684,0
429,9691585,60,edison,2020-11-04T04:56:05Z,california,16230000,4483810,13038547,14237884,0.298,0.684,0
430,9783862,60,edison,2020-11-04T04:57:52Z,california,16230000,4483810,13038547,14237884,0.297,0.686,0
431,9785519,60,edison,2020-11-04T05:00:50Z,california,16230000,4483810,13038547,14237884,0.297,0.686,0
432,9801015,60,edison,2020-11-04T05:03:07Z,california,16230000,4483810,13038547,14237884,0.297,0.685,0
433,9808310,60,edison,2020-11-04T05:09:19Z,california,16230000,4483810,13038547,14237884,0.297,0.685,0
434,9862796,61,edison,2020-11-04T05:18:47Z,california,16230000,4483810,13038547,14237884,0.297,0.685,0
435,9862819,61,edison,2020-11-04T05:21:28Z,california,16230000,4483810,13038547,14237884,0.297,0.685,0
436,9882281,61,edison,2020-11-04T05:25:28Z,california,16230000,4483810,13038547,14237884,0.298,0.685,0
437,9882317,61,edison,2020-11-04T05:25:50Z,california,16230000,4483810,13038547,14237884,0.298,0.685,0
438,9919692,61,edison,2020-11-04T05:28:48Z,california,16230000,4483810,13038547,14237884,0.298,0.684,0
439,9919803,61,edison,2020-11-04T05:30:22Z,california,16230000,4483810,13038547,14237884,0.298,0.684,0
440,9919837,61,edison,2020-11-04T05:30:54Z,california,16230000,4483810,13038547,14237884,0.298,0.684,0
441,9943479,61,edison,2020-11-04T05:31:37Z,california,16230000,4483810,13038547,14237884,0.299,0.683,0
442,10072480,62,edison,2020-11-04T05:32:16Z,california,16230000,4483810,13038547,14237884,0.301,0.681,0
443,10072505,62,edison,2020-11-04T05:32:58Z,california,16230000,4483810,13038547,14237884,0.301,0.681,0
444,10072506,62,edison,2020-11-04T05:36:14Z,california,16230000,4483810,13038547,14237884,0.301,0.681,0
445,10109691,62,edison,2020-11-04T05:38:12Z,california,16230000,4483810,13038547,14237884,0.301,0.68,0
446,10114608,62,edison,2020-11-04T05:44:54Z,california,16230000,4483810,13038547,14237884,0.301,0.68,0
447,10114631,62,edison,2020-11-04T05:45:05Z,california,16230000,4483810,13038547,14237884,0.301,0.68,0
448,10116488,62,edison,2020-11-04T05:46:48Z,california,16230000,4483810,13038547,14237884,0.301,0.68,0
449,10139811,62,edison,2020-11-04T05:48:29Z,california,16230000,4483810,13038547,14237884,0.301,0.68,0
450,10150780,63,edison,2020-11-04T05:51:56Z,california,16230000,4483810,13038547,14237884,0.301,0.68,0
451,10152788,63,edison,2020-11-04T05:53:03Z,california,16230000,4483810,13038547,14237884,0.301,0.68,0
452,10155734,63,edison,2020-11-04T05:58:57Z,california,16230000,4483810,13038547,14237884,0.301,0.68,0
453,10261928,63,edison,2020-11-04T06:06:40Z,california,16230000,4483810,13038547,14237884,0.304,0.677,0
454,10263129,63,edison,2020-11-04T06:07:13Z,california,16230000,4483810,13038547,14237884,0.304,0.677,0
455,10263156,63,edison,2020-11-04T06:07:44Z,california,16230000,4483810,13038547,14237884,0.304,0.677,0
456,10275375,63,edison,2020-11-04T06:10:54Z,california,16230000,4483810,13038547,14237884,0.304,0.677,0
457,10275458,63,edison,2020-11-04T06:11:41Z,california,16230000,4483810,13038547,14237884,0.304,0.677,0
458,10691369,66,edison,2020-11-04T06:16:50Z,california,16230000,4483810,13038547,14237884,0.308,0.673,0
459,10691419,66,edison,2020-11-04T06:17:27Z,california,16230000,4483810,13038547,14237884,0.308,0.673,0
460,10692102,66,edison,2020-11-04T06:18:41Z,california,16230000,4483810,13038547,14237884,0.308,0.673,0
461,10692175,66,edison,2020-11-04T06:20:04Z,california,16230000,4483810,13038547,14237884,0.308,0.673,0
462,10705161,66,edison,2020-11-04T06:20:49Z,california,16230000,4483810,13038547,14237884,0.308,0.673,0
463,10709956,66,edison,2020-11-04T06:23:34Z,california,16230000,4483810,13038547,14237884,0.308,0.673,0
464,10717754,66,edison,2020-11-04T06:25:11Z,california,16230000,4483810,13038547,14237884,0.308,0.673,0
